লাইন,line,laain,,
বের,ver,ber,bair,
অফিস,ophish,office,,
সেটাই,shetai,setai,,
ঘটে,ghate,ghote,,
যথেষ্ট,zotheshto,joteshtho,,
ছবির,sobir,chhovir,chobir,
জখম,zokhom,jokhom,,
এতে,ette,ete,,
একাংশের,ekangsher,akanksher,,
বিকেলে,bikele,bekele,,
ধাক্কা,dhakhka,dhakka,,
প্রতিটি,pratiti,protiti,,
গাড়ির,garir,gadir,,
পক্ষ,pokkho,prokshyo,,
জানেন,janen,janean,,
অব,obo,ovo,,
হঠাৎ,hothat,hotat,,
যুক্ত,jukto,jyukto,,
চট্টোপাধ্যায়,chottopaddhay,chattupadhaye,,
তদন্তে,todonte,tadante,,
খোলা,khola,khoola,,
শ্রমিক,shromik,sromik,,
তেমনই,taimoni,temonoi,,
কেমন,kemon,kamon,,
সরিয়ে,shoriye,soriye,,
বলেছিলেন,bolechilen,bolesilen,,
ব্যবসায়ী,bebsayi,vyabsayi,,
বাংলাদেশের,bangaladesher,bangladesher,,
গোল,gola,gol,,
সেখানেই,sekhanei,shekhanei,,
থানা,thana,,,
মানে,maane,mane,,
মন,mon,man,,
তুলতে,toolte,tulte,,
সম্ভাবনা,somvabona,sombhabona,,
সংক্রান্ত,sonkranto,songkranto,,
কেন্দ্রে,kendre,kaindre,,
সময়ের,shomae,shomaye,somoye,
আক্রান্ত,okranto,akranto,,
খুলে,khoole,khule,,
আছেন,asen,ashen,,
বাতিল,vatil,batil,,
লক্ষ্য,lokshyo,lokkho,,
নিশ্চিত,nischit,niscihit,,
ব্যবসা,bebsha,byebsha,vyavsha,
এমনই,emonoi,emoni,,
নিজে,nije,nijeo,,
ঘটনাটি,ghothonati,ghotonati,,
চায়,chae,chaeh,,
দখল,dokol,dokhol,,
ভিতরে,bhitore,bhetore,dokhol,
মালিক,malik,malek,maalik,
পড়েন,poren,poden,porain,
লাভ,luv,love,,
মোবাইল,mobile,mobail,,
নেয়,neye,ney,,
অভিযান,ovizan,abhijaan,obhiyaan,
চোখ,choukh,chokh,,
মেয়র,meyar,meyor,,
তে,te,tai,,
কলেজে,koleje,college,,
সন্ধ্যায়,shondyaye,shondhai,sondhay,
মত,mot,,,
কাউকে,kauke,kaoke,,
তবু,tobu,tobuo,,
কার্ড,card,kard,,
নির্বাচনে,nirbachone,nirvachone,,
খেলার,khelar,khailar,,
দত্ত,dotto,datta,,
জীবন,jibon,jivon,,
বল,bol,bal,,
দে,dey,de,,
বিরাট,virat,birat,,
জানি,jani,zani,,
দিলে,dily,dile,,
হার,haar,har,,
কর,kar,kor,,
দাবিতে,dabite,davito,,
আলো,aalo,alo,,
থেকেও,thekeyo,thekeo,,
শিশু,shishu,sishu,,
উঠল,othol,uthlo,,
বর্ধমান,vordhoman,bordhoman,vardoman,
আন্তর্জাতিক,antorjatik,ontoryatik,ontorjatik,
কৃষি,krishi,krishy,,
শীর্ষ,shirhsho,shirsho,,
জারি,jari,,,
কমিশনের,comishaner,comishoner,komishoner,
কালো,kalo,kaalo,,
কারণেই,karoaneyi,karonei,,
শ্রেণির,shrenir,shrehneer,,
ছড়িয়ে,choriye,sariye,chhoriye,
বাহিনী,bahini,vahini,,
চাইছেন,chaisen,chaichen,,
রোড,road,rod,,
বোর্ড,board,bord,,
তালিকায়,talikaye,talikai,talikay,
পরিমাণ,poriman,parimaan,,
আইনজীবী,ainjivi,ainajibi,ainjibi,
চলতি,cholti,choloti,,
জেলাশাসক,jilashashok,jelashashok,jilasashok,
গুরুত্ব,gurutob,gurutto,gurrotov,
জয়,joy,joye,jay,
টেস্ট,chesta,test,,
একেবারে,ekebare,aikebare,,
সংশ্লিষ্ট,sanslishto,shongslistho,,
ডেকে,deke,dekee,,
তোলার,tolar,tolaar,,
ক্লাব,club,klub,,
মিনিট,minute,minit,,
প্রভাব,probhav,provab,,
জলে,jole,jale,,
রেলের,reler,railer,,
কঠিন,kotin,kothin,,
অনুমতি,anumoti,onumoti,,
করেননি,korenni,koreonei,korenneyi,
প্রতিবাদ,protibad,protivaad,,
চৌধুরী,chowdhuri,chowdhory,,
পড়ুন,podun,porun,,
তুলনায়,tulonaye,tulonae,,
এসেছিলেন,aisechilen,esechilen,eshesilen,
ক্ষতি,khoti,,,
পাশ,pash,pass,,
হচ্ছিল,hochhillo,hossilo,,
টানা,tana,tanaa,,
খেলতে,khelte,khelate,,
এসেছেন,eshesen,eschhen,,
চালানো,chalaano,chalano,,
শিলিগুড়ি,siligudi,shiliguri,,
বিমান,biman,vimaan,,
তখনই,tokhonoi,tokhonei,,
কমে,kome,come,,
নষ্ট,nosto,noshto,,
অফিসে,aphise,office,ofise,
বার্তা,vaarta,barta,,
অন্যান্য,onyanya,ananya,onnanno,
মুহূর্তে,moohurto,muhurte,,
দুজন,doojon,dujon,,
সকলেই,sokaleyi,shokalei,sokolei,
মায়ের,mayer,maayer,,
অর্থাৎ,arthat,orthat,,
চাইছে,chaiche,chayiche,chaise,
পদ,pad,pod,,
ভাই,bhai,vai,,
স্টেশন,station,stashion,,
মেলে,maile,mele,,
যারা,jara,zara,zaara,
করতেন,korten,karten,,
চিকিৎসা,chikitsa,chikitsha,,
স্বীকার,shikar,sikaar,,
অফ,of,auf,,
উদ্যোগে,udyoge,uddog,,
বাংলার,bangalar,banglar,,
পারবে,parbe,parbae,,
ক্লাবের,klaber,clubber,,
মেলেনি,melainei,meleni,,
ডিসেম্বর,desembar,december,,
ওপর,opor,upor,,
লাল,laal,lal,,
মহম্মদ,mohommad,mohamad,,
বই,voi,boi,,
অপেক্ষা,opeksha,opekkha,,
উঠতে,uthtte,uthte,,
বাদ,baad,bad,,
বৃষ্টি,brishti,vrishti,bristi,
বিচারপতি,bicharpoti,vicharpoti,,
খাবার,khabar,khabhaar,,
টিকিট,tikit,tikeet,,
কর্তাদের,kartader,kortader,,
নিয়ন্ত্রণ,niyantran,niyontron,,
নিজেকে,nijeike,nijeke,,
বাড়ছে,barche,barse,,
ভিত্তিতে,vittite,bhittite,,
এটাই,etayi,etai,,
মেয়ের,meyer,meir,,
তদন্তের,todonter,todantor,,
ম্যাচের,macher,matcher,,
দফতরে,doftoore,dophtore,doftore,
দিল্লির,dillir,dilliir,,
করিয়ে,kariye,koriye,,
হামলার,hamlar,homlaar,,
চাষ,chas,chash,cash,
করলেও,korleo,korloeo,,
পাকিস্তান,pakistan,,,
কাউন্সিলর,councilor,coauncillar,,
কড়া,korao,kora,,
মোদীর,modir,modeer,,
আগেও,ageo,aageou,,
মাছ,mach,machh,,
বেড়ে,bere,bede,,
যেত,zeto,jeto,,
আসন,ason,ashon,,
শিল্প,shilpi,silpi,,
দেখিয়ে,dekhiye,dekhie,,
পদে,pode,pade,,
পাবেন,paben,pabean,,
জানাতে,janaate,janate,,
থাকছে,thakse,thache,,
গোষ্ঠীর,gusthir,goshthir,gushthira,
আট,aat,aath,,
নভেম্বর,november,nobhembar,,
খেতে,khethe,khete,,
কুমার,kumar,koomar,,
পিছিয়ে,pichiye,pichhie,,
নদীর,nodeer,nodir,nadir,
বসু,vosu,bosu,,
পেয়েছে,peyechhe,peyese,,
তৃতীয়,tritiyo,tritio,,
মূলত,mulot,muloto,,
পরিষ্কার,porishkar,poriskar,,
প্রেসিডেন্ট,president,prezident,,
নেতার,naitar,netar,,
দূর,door,dur,,
তারপর,tarpar,tarpor,,
নীচে,neeche,nishe,,
যুক্তি,zukti,yukti,,
বয়স,boyos,voyesh,boyesh,
একমাত্র,ekmatro,aikmatro,,
কমিশন,comission,komishon,,
খুঁজে,khuje,khunje,,
বোঝা,bojha,bojaa,,
পাল,pal,paal,,
শেয়ার,sheyaar,share,,
ফেরার,ferar,feraar,,
বেশির,beshir,besir,,
দুষ্কৃতীরা,duskritora,duskritira,,
করানো,korano,koranou,,
সমস্যায়,samosyaye,somossay,,
গভীর,gombhir,govir,,
মানুষকে,manushke,,,
বেআইনি,beaini,beyaini,,
যাত্রী,yatri,zatri,jatri,
প্রশাসনিক,proshasonik,prasasnik,,
আসবে,asbe,ashbe,,
ক্ষমতা,khomota,khomta,,
উঠছে,uthse,utheche,,
চাকরি,chaakri,chakri,,
উনি,ooni,uni,,
ফিরিয়ে,phiriye,firiye,phirie,
জমির,jomir,zomir,,
সেনা,sena,shena,,
পারি,padi,pari,,
বিডিও,vidio,bidio,video,
চালক,chalok,chalak,,
অনেকটাই,onektaie,anektai,onektayi,
অভিযোগের,abhijoger,obhiyoger,ovijoger,
নির্বাচনের,nirbachoner,nirvachoner,,
প্রকাশ্যে,prokashyo,prokasshe,,
ভূমিকা,bhumika,vumika,,
পাকিস্তানের,pakistanair,pakistaner,,
বর্তমান,vortoman,bortoman,vartamaan,
জানুয়ারি,januaary,january,,
সমর্থন,somorthon,shomorthon,,
জমিতে,zomite,jomite,,
সুবিধা,shubidha,suvidha,subidha,
সন্দেহ,sondeho,shodeho,,
পরিস্থিতিতে,poristhiti,poristithite,,
কয়েকজন,koyekjon,kauikjon,,
আহত,ahoto,ahaato,,
লিখিত,likhito,likito,,
পায়,pay,paaye,,
মুম্বই,mumbai,,,
সঙ্গেই,songei,shongeyi,,
উইকেট,viket,wicket,,
ঘনিষ্ঠ,gonisto,ghonistho,,
গেলেও,geleo,geyeleo,,
প্রকল্পে,prokolpe,prakalpe,,
মঞ্চে,manche,monche,,
প্রচারে,prochare,prachaare,,
মামলার,mamlar,mamlaar,,
নিজেই,nijeyi,nijei,,
পরামর্শ,paramarsho,poramorsho,,
বেড়েছে,berese,berechhe,bedeche,
বিয়ের,biier,biyer,,
সামান্য,shamanyo,samanno,,
জীবনের,jivoner,jiboner,,
বন,bon,von,,
করায়,koraai,koraye,koray,
পেয়েছেন,peyechen,peyesen,,
এনে,aine,ene,,
মতোই,motooi,motoi,,
দেখেন,dekhen,dekhain,,
ছবিতে,sobite,chhobite,,
বন্দ্যোপাধ্যায়ের,bondhyopadhyaye,bondopaddhay,,
যিনি,jini,zini,,
বিশ্ব,bissho,viswo,,
অসুস্থ,osushtho,osusshtho,,
বর্তমানে,vortomane,bortomane,,
গৌতম,goutam,goitom,,
মাটি,mati,maati,,
আলি,aali,ali,,
বেলা,vela,bela,,
সহজ,sohoj,shohoj,,
সাংবাদিক,shombadik,sangbadik,somvadik,
করেনি,koreni,koraine,,
ধান,dhaan,dhan,,
গাছ,gach,gachh,,
বিরোধীদের,virodhider,birodhider,,
দুপুর,dufur,dupur,,
উন্নয়নের,unnayaner,unnoyoner,,
জন্ম,jonmo,janm,,
উৎসব,uustov,utsob,,
ধীরে,dheere,dhire,,
বাগান,bagan,bagaan,,
নাই,naai,nai,,
ভরসা,vorsa,bhorsha,bhorsa,
ভেবে,vebe,bhebe,,
যাওয়ায়,jaoar,zaoar,jaowar,
সুপ্রিম,suprim,supreem,,
ব্যক্তিগত,byaktigoto,vyaktigata,bektigoto,
আজও,aajo,ajou,,
মুখ্য,mukhyo,mukkho,,
বরাদ্দ,baradda,boraddho,,
দায়,daaye,dae,,
খুবই,khoobi,khuboi,,
হাওড়া,haowra,haora,haowa,
ব্যক্তি,byekti,vyakti,bekti,
বেঁধে,bendhe,bedhe,,
নিজস্ব,nijiswo,nijosso,,
খেয়ে,kheyhe,kheye,,
বন্ধু,bondu,bondhu,,
ওয়ার্ডের,oyardera,owardera,woarder,
পড়ার,podar,porar,,
আসনে,ashone,asone,,
অনেকটা,anekta,onekta,,
সেপ্টেম্বর,sheptembar,september,,
পরিচয়,porichoi,porichoy,,
রাতের,rater,raater,,
উদ্বোধন,udbodhon,,,
এলে,ele,aile,,
ধারে,dhare,dharhe,,
হয়েছিলেন,hoyechilen,hoichhilen,,
বাবার,babaar,babar,,
পারছেন,parsen,parchen,,
বাড়ির,barir,badir,,
যুবকের,juboker,yuvoker,,
যুব,jubo,yuva,,
ঘটনাস্থলে,ghotonasthol,ghotnashal,,
কবে,kobe,kobae,,
তরুণ,taroon,torun,,
ওঁর,onr,or,,
আনতে,ante,anaate,,
সংস্কার,sonskar,songskar,,
গল্প,golpoo,golpo,,
বলার,bolaar,bolar,,
তুলেছেন,tulechen,tulesen,toolechhen,
পরিকাঠামো,parkothamo,porikathamo,,
সদর,shodor,sodor,,
ছেলের,chheler,seler,,
পরীক্ষার,porikkhar,porikshar,,
ব্যস্ত,besto,beshto,,
টিমের,teamer,teemer,,
উচ্চ,uchhyo,uccho,,
সাদা,sada,shada,,
পরিবহণ,poribohon,porivohon,,
জীবনে,jivoner,jibone,,
দিয়েই,diyei,diei,,
পরবর্তী,porvorti,poroborti,,
জেনে,jaine,jene,,
পেলে,pele,peyle,,
সেটি,sheti,seti,,
অ্যান্ড,ayand,and,,
অস্বীকার,oshwikaar,osshikar,,
অমিত,omit,amit,,
গায়ে,gaaye,gaye,,
বোমা,boma,voma,,
সচিব,sochib,sochiv,,
ধারণা,dharna,dharona,,
নেতৃত্বে,netritte,netrete,,
মেয়েদের,meyeder,meiyder,,
তালিকা,taleeka,talika,,
দোকানে,dokaane,dokane,,
মামলায়,mamlae,maamlaye,,
দরজা,dowarja,dorja,,
বিদেশি,videshi,bideshi,,
বিশ্ববিদ্যালয়,bishyobidyaloi,viswovidhyaloye,bisshobiddaloy,
পাশের,pasher,paser,,
পার্ক,park,paark,,
মেলা,maila,mela,,
পড়ছে,podche,porese,porche,
প্রশ্নের,prosner,proshner,,
প্রয়োজনীয়,proyojoniyo,proyojonio,,
বিশ্বের,vishwer,bissher,bishwer,
করতেই,korteyi,kortei,,
চালানোর,chalhanor,chalanor,,
নিয়োগ,niog,niyog,,
পড়া,poda,pora,,
সম্পূর্ণ,sampurna,sompurno,shompurno,
চাননি,channi,chhanni,,
পরই,porei,poroi,,
যাবেন,jaben,javen,,
নজরদারি,nozordari,nojordari,,
ভিডিও,vedio,bhidio,,
ওকে,okay,oke,ok,
মৃত,mrito,mrittu,,
চলাচল,chalachol,cholachol,,
কথাও,kothoao,kothao,,
করেও,koreo,koreou,,
পুরপ্রধান,poorpradhan,purprodhan,,
শিবির,shivir,shibir,,
আক্রমণ,akromon,ekrokom,,
নির্মাণ,nirmaan,nirman,,
নেতৃত্বের,netritte,netrutte,netrutbe,
পড়ল,porlo,porloo,,
পেরিয়ে,periye,payrie,,
কমিশনার,komisanar,comissioner,,
বাড়তি,badite,barite,,
ওষুধ,osud,oshudh,,
রায়ের,rayer,rayear,,
প্রতিমা,pratima,protima,,
সতর্ক,sotorko,satorko,,
গ্রামীণ,gramin,grameen,,
অভাব,obhav,obhab,ovab,
আন্দোলন,andolon,andolan,,
হতো,hoto,hato,,
বুঝে,boojhe,bujhe,,
মিলেছে,milese,mileche,,
একের,aker,eker,,
ধরতে,daudte,dorte,,
চুরি,choori,churi,,
দফায়,dofaye,dofae,,
রাজনীতি,rajniti,rajneeti,,
অবরোধ,aborodh,avrodh,,
মেদিনীপুরের,midnaporer,medinipurer,,
রাজনীতির,rajniti,rajneeti,,
দুর্ঘটনা,doorghotna,durghotona,,
তারই,taraai,tarai,,
মেরে,meree,mere,,
ছুটে,choote,sute,,
পরিবর্তন,porivorton,poriborton,,
অধিকাংশ,odhikangsho,odhikansho,,
অস্ত্র,astro,ostro,,
পুরস্কার,puroshkar,puruskar,,
বিকেল,bikel,bikal,boikal,
বেছে,besh,bese,,
হাল,haal,hal,,
চাহিদা,chahida,chayida,chahhida,
সবই,soboi,sovai,shobai,
দুদিন,doodin,dudin,,
বাহিনীর,bahinir,,,
সকলের,shokoler,sokoler,,
তীব্র,tibro,tivro,,
মে,meye,may,,
জড়িয়ে,jodiye,joriye,,
নদী,nadi,nodi,,
পালন,paalon,palon,,
অধিকার,odhikar,adhikar,,
উপায়,opaye,upay,upaye,
লিগ,leag,lig,,
মাঠ,math,maath,,
প্রসঙ্গে,prosonge,proshonge,,
বিচারক,vicharok,bicharok,,
বেতন,beton,veton,,
তেল,tel,tail,,
চূড়ান্ত,churanto,churdonto,,
আই,ai,aai,,
প্রবল,probol,provol,,
ডাক,dak,daak,,
প্রকাশিত,prokasito,prokashito,,
চারটি,charti,,,
অনুরোধ,anurodh,onurodh,,
সরব,sorob,shourob,,
গরম,gorom,garam,,
যাতায়াত,yatayat,jatayat,,
ভাড়া,bhada,vara,bhara,
হতেই,hoteyi,hotei,,
মানতে,maante,mante,,
তল্লাশি,talasi,talashi,tollashe,
বলছিলেন,bolechhilen,bolchilen,,
বাড়িয়ে,bariye,baditye,,
ব্যাখ্যা,byakhya,vyakha,bekkha,
অভাবে,obhave,obhabe,ovabe,
স্টেশনে,stashane,statione,,
পয়েন্ট,point,poent,,
অবশ্যই,ovyoshoi,obossoi,,
উদ্যোগ,udyog,uddog,,
যাচ্ছেন,jachhen,zacchen,,
ব্যাট,bat,byat,,
আনন্দ,anando,anondo,,
রক্ত,rokto,rakto,,
কারখানা,carkhana,karkhana,,
শিল্পী,shilpi,silpi,,
রোডের,roader,roder,,
উল্টে,ulto,oolto,,
সফল,sofol,shofol,,
গলায়,golae,golaye,,
থাকবেন,thakven,thakben,,
নিউ,niu,neeyu,new,
জোটের,joter,joteor,,
মহিলার,mohilar,mahilar,,
টাকায়,takaae,takae,takaye,
ঠিকই,thikoi,thikoyi,,
প্রস্তুতি,prostuti,poddhoti,,
পাঠিয়ে,pathiye,pathie,,
দুজনের,doojoner,dujoner,,
